indicator_name,indicator_description,SOURCE_ORGANIZATION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,completeness_score
"Electricity production from coal sources (% of total), EC.CLD.XD.WD","This indicator measures the percentage of total electricity production generated from coal sources, including primary coal and derived fuels. It's important for tracking energy mix and carbon emissions. Typically used to monitor progress towards renewable energy targets, energy security, and climate change mitigation efforts.","Agence internationale de l'énergie (statistiques de l'AIE © OCDE/AIE, http://www.iea.org/stats/index.asp), statistiques et ressources en énergie des pays hors OCDE, statistiques de l'énergie des pays de l'OCDE, et ressources en énergie des pays de l'OCDE.",45.9023318688746,46.704790850196,43.3729650631059,43.3920069254076,55.0267863354902,55.525632706035,,,,,,,,,42.85714285714285
"Energy intensity (MJ/GDP in USD, 2011 PPP)","Energy intensity measures the amount of energy consumed per unit of GDP, adjusted for purchasing power parity. It indicates a country's energy efficiency and potential for reducing greenhouse gas emissions. This indicator is used to track progress towards sustainable development, identify areas for energy-saving opportunities, and inform energy policy decisions.","Banque mondiale, base de données Sustainable Energy for All (SE4ALL) dérivée du SE4ALL Global Tracking Framework (Banque mondiale, Agence internationale de l’énergie et Programme d’assistance à la gestion du secteur énergétique [ESMAP]).",3.21,3.29,3.24,3.11,3.07,3.02,3.01,3.0,2.94,3.08,3.14,3.14,3.05,,92.85714285714286
"Multilateral debt service (% of public and publicly guaranteed debt service), MDST",This indicator measures the percentage of public and publicly guaranteed debt service accounted for by multilateral debt repayment to institutions like the World Bank and regional development banks. It's important for assessing a country's external debt burden and creditworthiness. It's typically used to inform debt management and macroeconomic policy decisions.,"Banque mondiale, Global Development Finance.",43.9341302772206,52.0658724721293,51.3208806758022,49.3791370337737,48.3850734638042,46.6220687171958,47.6448866170496,36.029124956094,43.9934144867255,43.965864467337,33.9366506989515,37.0281692019969,34.1860364603732,,92.85714285714286
"Here is the translation:, ""Public and publicly guaranteed debt service (PPG) (Total debt service, current US$)""","This indicator measures the total amount of debt service payments made by a government in a given year, including principal and interest payments on long-term public and publicly guaranteed debt. It's crucial for assessing a country's creditworthiness and ability to manage its debt burden, and is typically used by investors, policymakers, and researchers to evaluate fiscal sustainability and inform economic decisions.","Banque mondiale, Global Development Finance.",2093394369.7,2197541724.5,2338796105.2,2904746333.9,2763477901.3,2550254500.1,3029246150.8,3321108690.7,3069699985.0,3060648838.6,4294034827.5,4516789152.0,4662564942.7,,92.85714285714286
"Total Debt Service (% of Exports of Goods, Services and Income), TDS","This indicator measures the percentage of exports of goods, services, and income spent on debt repayment, including long-term debt principal and interest, short-term interest, and IMF repayments. It's crucial for assessing a country's debt sustainability and creditworthiness. Typically used to evaluate a country's ability to meet its external debt obligations.","Banque mondiale, Global Development Finance.",11.8451458498067,9.88018391713625,10.9660572374021,15.8491200065913,12.9618202190988,10.5668002520556,11.0649774260592,10.0570042284358,9.23807874340871,9.47822136879504,13.7641878119481,13.7302512290841,10.0511900632702,,92.85714285714286
Net Official Development Assistance (ODA) received (% of imports of goods and services),"This indicator measures the percentage of a country's imports of goods and services financed by net official development assistance (ODA) received. It highlights a country's reliance on foreign aid, informing development strategies and resource allocation. It's used to track progress towards sustainable development goals and evaluate aid effectiveness.","Comité d'aide au développement de l' Organisation de coopération et de développement économiques, Distribution géographique des flux financiers vers les pays en développement, rapport sur la coopération pour le développement et base de données de statistiques sur le développement international. Ces données sont disponibles en ligne à l'adresse suivante : www.oecd.org/dac/stats/idsonline. Les estimations d'importations de biens et services de la Banque mondiale sont utilisées comme dénominateur.",2.51988391532633,2.9535129115391,2.94741311250045,4.04414350138815,4.21533030857399,3.48040412603742,4.34013896007523,4.65428058867396,1.40642763950328,1.32448541965391,3.78243093079683,1.52937648918508,1.84693813392625,,92.85714285714286
"Net Official Development Assistance Received ($ current US), NODAR","This indicator measures the net official development assistance (ODA) received by a country, comprising concessional loans and grants from Development Assistance Committee (DAC) members, multilateral institutions, and non-DAC countries to promote economic development and well-being. It's crucial for tracking international aid flows and informing development strategies.","Comité d'aide au développement de l' Organisation de coopération et de développement économiques, Distribution géographique des flux financiers vers les pays en développement, rapport sur la coopération pour le développement et base de données de statistiques sur le développement international. Ces données sont disponibles en ligne à l'adresse suivante : www.oecd.org/dac/stats/idsonline.",985500000.0,1440239990.23438,1471130004.88281,2008619995.11719,2240149902.34375,1518280029.29688,2062300048.82813,2427639892.57813,818289978.027344,751760009.765625,1828569946.28906,966190002.441406,1414800048.82813,,92.85714285714286
"Net Official Development Assistance and Official Aid Received ($ current US), NODA","This indicator measures the net official development assistance (ODA) and official aid received by developing countries from bilateral and multilateral donors, promoting economic development and well-being. It's crucial for tracking global aid efforts and resource allocation. Typically used by policymakers, researchers, and development organizations to monitor progress and inform aid strategies.","Comité d'aide au développement de l' Organisation de coopération et de développement économiques, Distribution géographique des flux financiers vers les pays en développement, rapport sur la coopération pour le développement et base de données de statistiques sur le développement international. Ces données sont disponibles en ligne à l'adresse suivante : www.oecd.org/dac/stats/idsonline.",985500000.0,1440239990.23438,1471130004.88281,2008619995.11719,2240149902.34375,1518280029.29688,2062300048.82813,2427639892.57813,818289978.027344,751760009.765625,1828569946.28906,966190002.441406,1414800048.82813,,92.85714285714286
"Net official flows from UN agencies, UNAIDS (current US$), NOF.UNAIDS.CUR.US$","This indicator measures the net official flows from UN agencies, specifically UNAIDS, in current US dollars, capturing the total disbursements of official development assistance and other public sector transactions. It's essential for tracking global efforts to combat HIV/AIDS and informing development policies.","Comité d'aide au développement de l' Organisation de coopération et de développement économiques, Distribution géographique des flux financiers vers les pays en développement, rapport sur la coopération pour le développement et base de données de statistiques sur le développement international. Ces données sont disponibles en ligne à l'adresse suivante : www.oecd.org/dac/stats/idsonline.",370000.004768372,540000.021457672,454012.513160706,485514.789819717,493800.163269043,476622.998714447,457177.191972733,485599.994659424,147432.699799538,524268.388748169,,,30047.9996949434,,78.57142857142857
"Net concessional flows, IDA (Net flows, current US$)","This indicator measures the net concessional flows from the International Development Association (IDA) to developing countries, capturing the difference between disbursements and repayments of concessional loans. It's essential for tracking development finance and aid effectiveness. Typically used to analyze country-level development assistance and inform policy decisions.","Banque mondiale, Global Development Finance.",-1069678.8,-1502988.7,-1355564.8,-1641284.3,-1604731.1,-1523646.7,-1555475.4,-1571174.7,-1597281.9,-1573737.2,-1595061.8,-1622580.5,-1474754.9,,92.85714285714286
"Public and publicly guaranteed debt service, public creditors (Net flows, current US$), PP.GDT.PPGC.DL.XL.US","This indicator measures the net flow of public and publicly guaranteed debt service payments to public creditors, including international organizations and governments, in current US dollars. It's essential for tracking a country's external debt burden and creditworthiness. It's typically used by policymakers, researchers, and investors to assess a country's fiscal sustainability and risk profile.","Banque mondiale, Global Development Finance.",1123059984.4,1675169672.8,965012228.3,1677944061.5,1497944757.4,1056076342.8,1064746214.7,1266593497.8,-385946669.0,755487608.6,1838584458.1,322541609.3,2067403841.8,,92.85714285714286
"Net official development assistance and official aid (Net ODA, current US$)","This indicator measures the net inflow of official development assistance and aid received by a country in a year, subtracting loan repayments from disbursements. It's crucial for tracking international aid efforts and a country's reliance on external funding. Typically used to analyze development financing, poverty reduction, and economic growth strategies.","Banque mondiale, Global Development Finance.",-1354000.0,-1354000.0,-1354000.0,-1354000.0,-1347000.0,-1361000.0,-992000.0,-1002000.0,-997000.0,-997000.0,-748000.0,-627000.0,-346000.0,,92.85714285714286
"Net official flows from UN agencies, ILO (current USD), NOFUNILO","This indicator measures the net official flows from UN agencies, specifically the International Labour Organization (ILO), in current USD, capturing disbursements and repayments of grants and loans. It's important for tracking international aid and development efforts. It's typically used to analyze and compare development financing across countries and regions.","Comité d’aide au développement de l’Organisation de coopération et de développement économiques, Répartition géographique des ressources financières allouées aux pays en développement, Coopération pour le développement et Statistiques sur le développement international (www.oecd.org/dac/stats/idsonline).",,,330312.043428421,342342.31710434,365229.994058609,531530.022621155,430830.001831055,371149.986982346,759601.175785065,653819.978237152,460390.359163284,844900.012016296,918175.041675568,,78.57142857142857
"Net flows on external debt, private nonguaranteed (PNG) (Net flows, current US dollars), PNG","This indicator measures net flows of private non-guaranteed external debt, capturing the difference between disbursements and repayments of long-term debt owed to private creditors, not backed by a public entity. It's essential for assessing a country's private sector creditworthiness and vulnerability to debt crises, informing investment and policy decisions.","Banque mondiale, Global Development Finance.",-37475000.0,266815000.0,810258000.0,902177000.0,246492000.0,1546125000.0,1036304000.0,1105138000.0,779537000.0,373734000.0,440094000.0,369726000.0,-279224000.0,,92.85714285714286
"Personal Remittances and Compensation of Employees (current US$), PTRCE","This indicator measures the current US dollar value of personal remittances and compensation of employees, capturing cross-border transactions between households and individuals, including migrant workers' earnings. It's essential for understanding international labor mobility, economic integration, and development. Typically used to analyze remittance flows, labor market trends, and economic growth.",Estimations du personnel de la Banque mondiale basées sur les données de la balance des paiements du FMI.,6422541530.26634,7256310891.67544,6507905288.19902,6881699960.00074,7788695018.11779,6903543638.09132,6383473883.82103,6823002118.11193,6919419947.6764,6962578453.17234,7414138465.63963,10906279156.3172,11170423192.2348,11755209354.6739,100.0
"Foreign Direct Investment, Net Inflows (% of GDP), FDI","This indicator measures the net inflows of foreign direct investment (FDI) as a percentage of GDP, capturing investments that acquire a lasting interest in a foreign enterprise. It's crucial for economic growth, job creation, and technology transfer. Typically used to assess a country's attractiveness to foreign investors and its competitiveness.","Statistiques financières internationales et bases de données sur la balance des paiements du Fonds monétaire international, de la Banque mondiale et de Global Development Finance ; et estimations du PIB de la Banque moniale et de l'OCDE.",1.22998245838351,2.29046840496639,2.65758712641507,2.90386264044041,2.95925435484489,2.94611108390154,1.93000540251056,2.26092196120538,2.78337936840164,1.33479789567415,1.16907334587558,1.59651938753365,1.75258667287647,0.776689160369277,100.0
"Exports of goods, services, and primary income (GDP, current US$)","This indicator measures the total value of a country's exports of goods, services, and primary income in current US dollars. It's essential for assessing a country's trade performance, competitiveness, and economic growth. Typically used to analyze trade balances, GDP, and economic development strategies.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",27913409876.2823,32649115416.821,32954415684.3752,33085764310.064,36800964966.1046,33813685968.0387,35134721823.6902,39668698765.3829,43975495444.857,44676344434.6345,38322382167.8836,48011260339.7696,59479336973.6839,62793422903.3518,100.0
"Insurance and financial services (% of service exports, BoP), INS","This indicator measures the percentage of service exports accounted for by insurance and financial services, including cross-border insurance and financial intermediation. It's important for understanding a country's service sector and its integration into the global economy. It's typically used to analyze trade patterns, economic development, and competitiveness.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",1.29034894555733,1.14125954410133,1.12335165205843,1.32900135865797,1.2430899553651,1.23037596138558,0.999322985816757,1.00978409325629,1.03210028751785,1.2746490590204,1.81836670493433,1.51919873664306,0.882113644771497,1.0304620055063,100.0
"ICT services exports (% of service exports, BoP), ICT","This indicator measures the percentage of total service exports accounted for by Information and Communication Technology (ICT) services, including computer, communication, and information services. It's important for tracking a country's competitiveness in the digital economy and its potential for growth. It's typically used to inform trade and investment policies.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",6.80708463026146,7.17271386634242,7.14426316185181,7.95888081733162,9.78202985994855,9.78637387649794,9.38745109829538,8.61290128659284,8.94380421140875,8.19719275273278,13.2384332060297,12.7323084485692,9.410039509848,9.11743222959442,100.0
"Net capital account (NCA, current US$)","This indicator measures the net flow of capital into a country, including government debt forgiveness, investment aid, tax revenues on capital transfers, migrant remittances, and debt relief from non-governmental organizations. It's crucial for understanding a country's external financing and investment landscape, and is typically used to inform macroeconomic policy and investment decisions.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",0.0,0.0,0.0,0.0,1777265.20406105,617925.908927587,0.0,0.0,0.0,0.0,318558.570036253,0.0,2196049.70234491,0.0,100.0
"Foreign direct investment, net (BOP, current US$), FDI","This indicator measures the net inflow of foreign direct investment (FDI) in a country, capturing long-term investments in businesses and assets. FDI is crucial for economic growth, job creation, and technology transfer. It's used to assess a country's attractiveness to foreign investors, track global investment trends, and inform policy decisions.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",-660647769.957621,-2273339953.13492,-2482391450.72453,-2916210628.14207,-3094163538.98726,-2596320889.57118,-1574253170.02358,-1667949424.60087,-2763517824.5115,-827687174.65304,-959416206.844704,-1621385378.9319,-1654898394.16521,-260042951.581561,100.0
"Net primary income (NPI, current US$)","This indicator measures the net flow of income from abroad, including compensation of employees and investment income, in current US dollars. It's important for understanding a country's international transactions and its impact on the balance of payments. It's typically used to analyze a country's economic integration and competitiveness.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",-1242256361.23758,-2051887113.97557,-2283385958.5746,-1771194126.6601,-2651635452.83056,-1882142545.38354,-1642941455.89109,-1939161400.16289,-2075182067.06803,-2032924298.71828,-1208483817.99623,-2039231440.12191,-1888507962.80785,-2072000140.886,100.0
"Workers' remittances and compensation of employees, paid (current US$), WREX","This indicator measures the total value of personal remittances and compensation of employees, capturing cross-border income flows between residents and non-residents. It's crucial for understanding international labor migration, economic development, and household welfare. Typically used to analyze remittance trends, economic integration, and poverty reduction strategies.",Estimations du personnel de la Banque mondiale basées sur les données de la balance des paiements du FMI.,62034092.0040387,70930587.4031317,64152932.1849944,63305944.1150824,100200862.561646,78799239.097824,106698413.017656,111635972.474162,138278344.991785,136433736.536389,152346535.226772,175462338.763325,156045619.045315,171642754.634977,100.0
"Travel services (% of service imports, BoP), TS","This indicator measures the percentage of service imports accounted for by travel services, including goods and services acquired by travelers for personal use during business or leisure trips. It's important for understanding a country's tourism sector and its contribution to the economy. It's typically used to analyze tourism's impact on trade balances and economic growth.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",16.3172374696614,15.8965736533166,15.4056098124765,17.4068611596486,16.4148800825309,17.7183825475469,17.2759249815626,18.2679581175155,18.7998139538336,22.5953191244532,15.5844418081441,14.053136024655,17.5626430370249,19.098473133875,100.0
"Services, etc., value added (BPV, current US$)","This indicator measures the value added of services, including intangible goods that can be produced, transferred, and consumed simultaneously. It's essential for understanding a country's economic structure and growth. Typically used to analyze the contribution of services to GDP, track economic development, and inform policy decisions.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",7371474421.00459,8574414965.23704,8136421399.14619,7571208140.60501,8871785473.73945,7913005207.13606,8449440404.7713,9816686342.56846,10512614578.9596,9631489438.60778,7140183106.69412,8573216094.24751,10772570750.7311,12351154056.5305,100.0
"Primary income payments (PBP, current US$)","This indicator measures the current US dollar value of primary income payments made to non-residents, including wages and investment income. It's important for tracking international income flows and a country's balance of payments. Typically used to analyze a country's economic integration and competitiveness in the global economy.","Fonds monétaire international, rapport annuel des statistiques de la balance des paiements et fichiers de données.",2110206380.95005,2856191408.05403,2899178625.64926,2242554560.31864,3239138116.1288,2403506854.47223,2383310539.15901,2771647825.85319,2797259402.93209,2661287557.53168,1985510239.12172,2960256664.84257,2792736313.36273,3119270480.05383,100.0
Superficie (kilomètres carrés),"This indicator measures a country's total land area, including inland water bodies and certain coastal waterways. It's essential for understanding a country's geographical size, resource allocation, and environmental management. Typically used in economic, environmental, and urban planning analyses to inform policy decisions and development strategies.",fichiers électroniques et site Web de l’Organisation des Nations Unies pour l’alimentation et l’agriculture.,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,446550.0,,,85.71428571428571
"Cereal production (metric tons), CPMT","This indicator measures the total production of dry cereals in metric tons, excluding crops harvested as hay, fodder, or pasture. It's crucial for monitoring food security, agricultural productivity, and trade. Typically used by policymakers, researchers, and farmers to inform decisions on crop management, market trends, and food supply chain management.",fichiers électroniques et site Web de l’Organisation des Nations Unies pour l’alimentation et l’agriculture.,7834479.24,8689334.0,5311218.76,9874542.88,6936819.24,11687921.96,3560828.31,9787464.69,10389766.77,5316232.56,3325551.12,10452190.15,3509673.38,,92.85714285714286
Average Annual Rainfall (AAR),"This indicator measures the long-term average annual rainfall in a country, capturing the spatial and temporal variability of precipitation. It's crucial for understanding water availability, agricultural productivity, and climate-related risks. Typically used in water resource management, climate change assessments, and sustainable development planning.",fichiers électroniques et site Web de l’Organisation des Nations Unies pour l’alimentation et l’agriculture.,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,,,85.71428571428571
Arable land (hectares per person) - ALHPC,"This indicator measures the amount of arable land available per person, encompassing temporary crops, meadows, and kitchen gardens, but excluding abandoned land due to shifting cultivation. It's crucial for assessing food security, sustainable agriculture, and environmental sustainability. Typically used to monitor agricultural productivity, resource allocation, and population growth.",fichiers électroniques et site Web de l’Organisation des Nations Unies pour l’alimentation et l’agriculture.,0.238082000340984,0.237170902882378,0.241273663490971,0.240448282216231,0.221938979525676,0.216182266105021,0.234168062769004,0.236960480453297,0.21855594727951,0.190031028738989,0.207801994572072,0.202607662021938,,,85.71428571428571
"Fertilizer consumption (kilograms per hectare of arable land), FCON","This indicator measures the amount of fertilizer nutrients used per hectare of arable land, excluding traditional nutrients like animal and vegetable manure. It's crucial for assessing agricultural productivity, environmental impact, and food security. Typically used to monitor fertilizer use trends, inform sustainable agriculture policies, and evaluate agricultural development programs.",fichiers électroniques et site Web de l’Organisation des Nations Unies pour l’alimentation et l’agriculture.,57.1710245429728,59.1200440810887,56.992668075059,63.591781496063,71.3505939929747,70.4916236511811,38.9911263836516,60.4054811307586,63.3631867323524,59.9339016698739,56.5216972717733,55.2924041533546,,,85.71428571428571
Open Defecation (% of population) - OD,"This indicator measures the percentage of the population that defecates in the open, without using a toilet or latrine. It's crucial for tracking progress towards sanitation goals, as open defecation poses significant health and environmental risks. Typically used to monitor SDG 6.2, it informs policy and investment decisions for improved sanitation infrastructure.",Programme conjoint OMS/UNICEF de surveillance de l'approvisionnement en eau et de l'assainissement (JMP)(http://www.wssinfo.org/).,10.9248635356103,9.68881155053477,8.4806047041588,7.30026185243674,6.14742223615876,5.02205619523854,3.9238510663054,2.85273024051605,1.80847370830117,0.790882178103808,0.0,0.0,0.0,,92.85714285714286
Maternal Mortality Ratio (MMR),"The Maternal Mortality Ratio (MMR) measures the number of maternal deaths per 100,000 live births, providing insight into a country's maternal healthcare quality. It's a crucial indicator of a nation's healthcare system, highlighting areas for improvement to reduce preventable maternal deaths and ensure safe childbirth.","Tendances dans la mortalité maternelle : 1990-2015. Les évaluations se sont développées par l'OMS, l'UNICEF, l'UNFPA et la banque mondiale.",134.0,122.0,113.0,106.0,102.0,97.0,85.0,80.0,78.0,76.0,72.0,,,,78.57142857142857
People using at least basic sanitation services (% of population),"This indicator measures the percentage of the population using improved sanitation facilities that are not shared with other households, such as flush toilets or latrines. It's crucial for tracking progress towards universal access to sanitation, a key determinant of public health and human well-being. It informs policy and investment decisions to address sanitation gaps.",,77.918633263736,78.861710640232,79.8028890316832,80.7418404189432,81.6787840039995,82.6133886224459,83.5458715010734,84.475912325171,85.4034658197899,86.3282340120945,87.2504343475577,87.3836431456272,87.5163486641307,,92.85714285714286
"Prevalence of female smokers (% of female adults), SMOKING_FEM","This indicator measures the percentage of female adults (15+ years) who smoke any form of tobacco, including cigarettes, cigars, and pipes, excluding smokeless tobacco. It's crucial for tracking tobacco-related health risks and informing policies to reduce smoking prevalence. Typically used to monitor progress towards tobacco control goals and health outcomes.","Organisation mondiale de la santé, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",1.3,,,,,1.0,,,0.9,0.9,0.8,,,,35.714285714285715
Maternal Mortality Ratio (MMR),"The Maternal Mortality Ratio (MMR) measures the number of maternal deaths per 100,000 live births, estimating the lifetime risk of a 15-year-old woman dying from pregnancy-related causes. It's crucial for tracking progress towards reducing maternal mortality and improving reproductive healthcare.","Tendances dans la mortalité maternelle : 1990-2015. Les évaluations se sont développées par l'OMS, l'UNICEF, l'UNFPA et la banque mondiale.",270.0,300.0,320.0,340.0,360.0,380.0,490.0,520.0,530.0,540.0,570.0,,,,78.57142857142857
"Malaria incidence (per 1,000 people at risk) - MALINC","This indicator measures the number of new malaria cases per 1,000 people at risk in a year, providing insight into disease burden and transmission dynamics. It's crucial for tracking progress towards malaria elimination, informing public health strategies, and allocating resources. It's typically used to monitor disease trends, evaluate interventions, and guide policy decisions.","Organisation mondiale de la santé, sources de données de l'Observatoire mondial de la santé/Statistiques sanitaires mondiales (http://apps.who.int/ghodata/).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92.85714285714286
'Hepatitis B vaccination coverage among 1-year-old children (%)' (HepB),"This indicator measures the percentage of 1-year-old children who have received the Hepatitis B vaccine, indicating a country's immunization program effectiveness. It's crucial for preventing Hepatitis B transmission and liver disease. The data is typically used to track vaccination progress, identify gaps, and inform public health policy decisions.",OMS et UNICEF (http://www.who.int/immunization/monitoring_surveillance/fr/).,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,92.85714285714286
Young people (ages 15-24) newly infected with HIV,"This indicator measures the number of young people (ages 15-24) newly infected with HIV, providing insight into the effectiveness of HIV prevention efforts among youth. It's crucial for tracking progress towards ending the AIDS epidemic and informing targeted interventions to reduce new infections among this vulnerable population.",,500.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,100.0,100.0,100.0,100.0,,92.85714285714286
"New HIV infections among adults (15 years and older), NHI","This indicator measures the number of new HIV infections among adults aged 15 and older, providing insight into the epidemic's trajectory. It's crucial for tracking progress towards HIV prevention and treatment goals. Typically used to inform national strategies, monitor program effectiveness, and allocate resources to combat the disease.",UNAIDS estimates.,1300.0,1200.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,92.85714285714286
"Children (0-14) living with HIV, abbreviation: CHLWHIV","This indicator measures the number of children aged 0-14 living with HIV, providing insight into the scope of pediatric HIV infection. It's crucial for tracking disease burden, informing prevention and treatment strategies, and monitoring progress towards ending pediatric AIDS. Typically used by health policymakers and researchers to guide interventions and resource allocation.",ONUSIDA estime.,870.0,890.0,900.0,910.0,920.0,930.0,930.0,930.0,920.0,900.0,880.0,860.0,840.0,,92.85714285714286
People using at least basic drinking water services (% of population),"This indicator measures the percentage of the population with access to at least basic drinking water services, defined as an improved water source within a 30-minute round trip from home. It's crucial for public health, economic productivity, and sustainable development. It's used to track progress towards universal access to safe drinking water.",,74.9321261036749,75.9759037287144,77.0103247140373,78.0347633935167,79.0494793784529,80.0538678565424,81.048169800734,82.031814596802,84.0333811702361,84.9818507597581,85.9187628261055,86.8433142429705,87.0194584866446,,92.85714285714286
Neonatal Mortality Rate (NMR),"The Neonatal Mortality Rate (NMR) measures the number of newborns dying within 28 days of birth per 1,000 live births in a given year. It's a critical indicator of healthcare quality and access, particularly for vulnerable populations. NMR is used to track progress towards reducing infant mortality and improving maternal and child health outcomes.","Estimations établies par le Groupe interinstitutions des Nations Unies pour l’estimation de la mortalité infantile (UNICEF, OMS, Banque mondiale et Division de la population du Département des affaires économiques et sociales des Nations Unies). (www.childmortality.org)",19.2,18.1,17.1,16.1,15.2,14.4,13.7,13.0,12.4,11.9,11.4,11.0,10.6,,92.85714285714286
"Infant Mortality Rate, Under 5, Male (per 1,000 births) - IMRUM","This indicator measures the probability of a male child dying before reaching age 5, per 1,000 live births. It's a key indicator of child health and well-being, and is used to track progress towards reducing child mortality, informing health policy and resource allocation, and monitoring development goals.","Estimations établies par le Groupe interinstitutions des Nations Unies pour l’estimation de la mortalité infantile (UNICEF, OMS, Banque mondiale et Division de la population du Département des affaires économiques et sociales des Nations Unies). (www.childmortality.org)",34.1,32.3,30.5,28.8,27.2,25.7,24.4,23.2,22.2,21.3,20.4,19.6,18.9,,92.85714285714286
"Prevalence of HIV among female adults (% of female population ages 15 and older), HIV_FEM_PREV","This indicator measures the percentage of female adults (ages 15 and older) living with HIV, providing insight into the epidemic's impact on women. It's crucial for tracking disease burden, informing prevention and treatment strategies, and monitoring progress towards global health goals, particularly in high-prevalence regions.",ONUSIDA estime.,48.6441285390037,48.2357728303203,47.8779614794614,47.5787127333519,47.2573839662447,47.015650296816,46.8940963919443,46.6635264562726,46.2659662134322,45.8496217698127,45.4836771480072,45.0339934968962,44.6333171442448,,92.85714285714286
"Probability of dying among children ages 5-9 years (per 1,000)","This indicator measures the likelihood of death among children between 5-9 years old per 1,000 children in this age group. It's essential for tracking progress towards reducing child mortality and identifying areas for improvement in healthcare systems. It's typically used to inform health policy and resource allocation decisions.",,2.2,2.1,2.0,2.0,1.9,1.8,1.8,1.7,1.6,1.6,1.5,1.5,1.4,,92.85714285714286
Number of deaths ages 15-19 years,"This indicator measures the number of deaths among individuals aged 15-19 years, providing insight into mortality rates among adolescents. It's crucial for tracking progress towards reducing child and adolescent mortality, informing health policies, and allocating resources to address leading causes of death in this age group.",,1822.0,1751.0,1680.0,1618.0,1565.0,1515.0,1468.0,1420.0,1372.0,1331.0,1302.0,1273.0,1249.0,,92.85714285714286
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","This indicator measures the average annual consumption of pure alcohol per male aged 15 and above, in liters. It's important for monitoring health risks, such as liver disease and road accidents, associated with excessive drinking. It's typically used by policymakers and health professionals to inform alcohol control policies and interventions.",,0.89,0.84,0.84,0.81,0.76,0.72,0.71,0.77,0.86,0.86,0.88,,,,78.57142857142857
Women Business and the Law Index Score (scale 1-100),"This indicator measures the extent to which a country's laws and regulations support women's economic empowerment, scoring 1-100. It assesses laws affecting women's ability to work, start a business, and access credit. A higher score indicates a more favorable business environment for women, promoting economic growth and development.",,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,75.625,75.625,75.625,75.625,75.625,75.625,100.0
"Public Expenditure on Education (% of GDP), PEXED","This indicator measures the percentage of a country's GDP allocated to public expenditure on education, including current and capital expenditures on educational institutions, administration, and subsidies to private entities. It highlights a government's commitment to education, influencing human capital development, economic growth, and social welfare. Typically used to track education investment and compare country performances.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",,,5.55294847488403,,5.48276042938232,5.13336896896362,5.08530187606812,4.73564958572388,4.96022701263428,5.00325679779053,6.28428268432617,5.64273405075073,5.91224670410156,6.02096939086914,78.57142857142857
"""Tertiary education, percentage of female teachers"" (TERTFEM)","This indicator measures the percentage of female teachers in tertiary education, providing insight into gender parity in the academic workforce. It's important for promoting diversity, equality, and role modeling for female students. Typically used to monitor progress towards gender equality in education and inform policies to address disparities.","Institut des statistiques de l’Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO).",,,,,,26.2644805908203,24.2398490905762,23.9979400634766,26.6062507629394,27.0844192504883,27.6529998779297,29.6594696044922,33.011100769043,33.7990417480469,64.28571428571429
"Secondary education, teachers (% of female), SE.TCHR.FE.ZS","This indicator measures the percentage of female teachers in secondary education, including full-time and part-time teachers. It's important for tracking gender parity in education and identifying opportunities to promote female empowerment. Typically used to monitor progress towards gender equality and inform education policy and resource allocation decisions.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",,,,,,,,36.2586708068848,36.9588317871094,37.1098289489746,37.8117904663086,38.5826683044434,39.1383094787598,39.4136810302734,50.0
"Trained teachers in upper secondary education (% of total teaching population), TTUS","This indicator measures the percentage of upper secondary school teachers who have received minimum required training, ensuring they possess necessary skills and knowledge. It's crucial for quality education, as trained teachers improve student outcomes and academic achievement. Typically used to monitor education system performance and inform policy decisions.","Institut de statistique de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
